Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,PRICE_DIFF,PRICE_RATIO,DISCOUNTED_PRICE,INVENTORY_COVERAGE,STOCK_GAP,PROMO_DISCOUNT,HIGH_DISCOUNT_FLAG,COMPETITOR_CHEAPER,MONTH_SIN,MONTH_COS,DOW_SIN,DOW_COS
3,10,1,1,425,173,195,50.58,15,0,0,53.62,3,2022,4,20,2,2,0,-3.039999999999999,0.9260344196265105,42.992999999999995,2.1683673469387754,230,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,11,1,2,144,50,27,27.2,5,2,0,24.86,2,2022,4,20,2,2,0,2.34,1.051817478731632,25.84,5.142857142857143,117,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,12,3,0,411,331,81,85.71,5,0,0,82.73,2,2022,4,20,2,2,0,2.9799999999999898,1.0236474381941956,81.4245,5.012195121951219,330,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,13,4,3,378,112,96,92.01,20,0,1,93.53,3,2022,4,20,2,2,0,-1.519999999999996,0.9733417962551572,73.608,3.8969072164948453,282,20,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,14,3,1,291,91,98,91.94,15,0,0,95.46,0,2022,4,20,2,2,0,-3.519999999999996,0.9531411984242173,78.149,2.9393939393939394,193,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,15,2,2,106,12,146,61.44,5,2,0,59.65,3,2022,4,20,2,2,0,1.7899999999999991,1.013025556471558,58.367999999999995,0.7210884353741497,-40,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,16,2,1,447,381,94,32.37,20,3,1,35.25,0,2022,4,20,2,2,0,-2.8800000000000026,0.8929655172413793,25.896,4.705263157894737,353,20,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,17,1,3,255,179,63,84.44,5,0,1,81.63,0,2022,4,20,2,2,0,2.8100000000000023,1.021904877163258,80.21799999999999,3.984375,192,5,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,18,0,0,420,340,92,85.7,10,0,0,85.44,2,2022,4,20,2,2,0,0.2600000000000051,0.9914391485423416,77.13000000000001,4.516129032258065,328,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3,19,1,1,105,80,137,21.57,20,2,0,25.73,0,2022,4,20,2,2,0,-4.16,0.8069584736251403,17.256,0.7608695652173914,-32,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,0,2,0,95,35,200,72.83,0,1,0,73.92,3,2022,4,20,2,2,0,-1.0900000000000034,0.9721035771489589,72.83,0.472636815920398,-105,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,1,2,3,315,118,44,59.38,15,2,0,60.01,2,2022,4,20,2,2,0,-0.6299999999999955,0.973283068349451,50.473,7.0,271,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,2,4,3,374,304,63,52.33,15,0,1,51.96,0,2022,4,20,2,2,0,0.36999999999999744,0.9881042296072508,44.4805,5.84375,311,15,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,3,4,1,414,382,33,48.97,0,0,1,46.79,2,2022,4,20,2,2,0,2.1799999999999997,1.0246913580246912,48.97,12.176470588235293,381,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,4,0,2,218,142,42,13.15,10,3,1,13.55,0,2022,4,20,2,2,0,-0.40000000000000036,0.9037800687285223,11.835,5.069767441860465,176,10,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,5,3,2,270,91,61,31.46,5,1,0,28.16,0,2022,4,20,2,2,0,3.3000000000000007,1.078875171467764,29.887,4.354838709677419,209,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,6,3,1,118,83,112,36.35,0,1,0,36.17,0,2022,4,20,2,2,0,0.17999999999999972,0.9779391982781813,36.35,1.0442477876106195,6,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,7,0,3,443,148,141,70.48,10,3,1,67.34,0,2022,4,20,2,2,0,3.1400000000000006,1.0313140181445712,63.432,3.119718309859155,302,10,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,8,1,0,300,173,50,98.84,5,2,1,96.7,1,2022,4,20,2,2,0,2.1400000000000006,1.0116683725690891,93.898,5.882352941176471,250,5,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,9,3,2,365,231,177,21.21,0,1,0,17.13,0,2022,4,20,2,2,0,4.080000000000002,1.16988416988417,21.21,2.050561797752809,188,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,10,2,0,469,346,62,27.88,15,0,1,29.29,0,2022,4,20,2,2,0,-1.4100000000000001,0.9204357873885771,23.697999999999997,7.444444444444445,407,15,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,11,0,3,329,95,41,94.24,15,3,0,91.56,2,2022,4,20,2,2,0,2.6799999999999926,1.0181503889369057,80.104,7.833333333333333,288,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,12,1,1,370,157,137,38.6,10,1,0,42.15,0,2022,4,20,2,2,0,-3.549999999999997,0.8945538818076478,34.74,2.681159420289855,233,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,13,0,0,251,141,47,35.6,5,3,1,32.15,3,2022,4,20,2,2,0,3.450000000000003,1.0739064856711917,33.82,5.229166666666667,204,5,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,14,3,3,94,88,33,79.02,20,1,0,81.66,0,2022,4,20,2,2,0,-2.6400000000000006,0.9559641906605372,63.216,2.764705882352941,61,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,15,0,0,108,20,137,62.52,15,1,1,65.24,0,2022,4,20,2,2,0,-2.7199999999999918,0.943840579710145,53.142,0.782608695652174,-29,15,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,16,0,2,294,215,42,89.83,5,3,1,94.71,2,2022,4,20,2,2,0,-4.8799999999999955,0.9385644133319403,85.3385,6.837209302325581,252,5,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,17,2,0,99,98,196,72.58,20,1,1,67.66,3,2022,4,20,2,2,0,4.920000000000002,1.057092921642878,58.064,0.5025380710659898,-97,20,1,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,18,3,2,405,109,62,44.57,20,1,1,46.91,3,2022,4,20,2,2,0,-2.3399999999999963,0.9302859528282197,35.656,6.428571428571429,343,20,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4,19,2,0,291,2,55,51.51,20,3,0,50.34,0,2022,4,20,2,2,0,1.1699999999999946,1.0033112582781456,41.208,5.196428571428571,236,0,1,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
0,0,2,1,320,107,27,84.81,0,1,1,87.15,3,2022,4,21,3,2,0,-2.3400000000000034,0.9621100397050482,84.81,11.428571428571429,293,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,1,2,1,71,20,91,86.47,20,1,0,82.11,3,2022,4,21,3,2,0,4.359999999999999,1.0404283479725664,69.176,0.7717391304347826,-20,0,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,2,2,1,71,6,75,99.05,5,3,0,95.83,2,2022,4,21,3,2,0,3.219999999999999,1.0229267788908396,94.0975,0.9342105263157895,-4,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,3,4,0,236,89,36,79.86,0,3,0,78.28,1,2022,4,21,3,2,0,1.5799999999999983,1.0073158425832491,79.86,6.378378378378378,200,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,4,4,0,458,161,43,39.11,5,1,1,43.81,1,2022,4,21,3,2,0,-4.700000000000003,0.8727962508368667,37.1545,10.409090909090908,415,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,5,2,1,371,363,60,65.55,20,3,0,67.64,1,2022,4,21,3,2,0,-2.0900000000000034,0.9549825174825174,52.44,6.081967213114754,311,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,6,2,3,320,289,126,51.99,10,2,0,50.94,2,2022,4,21,3,2,0,1.0500000000000043,1.0009626492106278,46.791000000000004,2.5196850393700787,194,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,7,1,0,55,19,78,44.45,10,0,0,44.35,1,2022,4,21,3,2,0,0.10000000000000142,0.980154355016538,40.005,0.6962025316455697,-23,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,8,3,1,408,65,42,38.25,5,2,1,38.15,1,2022,4,21,3,2,0,0.10000000000000142,0.9770114942528736,36.3375,9.488372093023257,366,5,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,9,2,1,251,141,89,89.28,5,0,1,90.41,0,2022,4,21,3,2,0,-1.1299999999999955,0.9766983918608468,84.816,2.7888888888888888,162,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,10,3,2,85,56,124,64.27,15,3,1,61.47,1,2022,4,21,3,2,0,2.799999999999997,1.0288138306387065,54.62949999999999,0.68,-39,15,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,11,2,3,264,156,177,42.94,15,1,0,47.26,1,2022,4,21,3,2,0,-4.32,0.889763779527559,36.498999999999995,1.4831460674157304,87,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,12,2,1,83,32,57,44.68,10,0,0,43.65,2,2022,4,21,3,2,0,1.0300000000000011,1.0006718924972005,40.212,1.4310344827586208,26,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,13,2,3,369,215,99,48.94,5,1,0,46.15,0,2022,4,21,3,2,0,2.789999999999999,1.0379639448568398,46.492999999999995,3.69,270,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,14,2,0,157,118,84,23.95,10,1,0,20.27,3,2022,4,21,3,2,0,3.6799999999999997,1.1259990597085097,21.555,1.8470588235294119,73,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,15,1,0,299,290,127,12.68,10,2,1,17.37,1,2022,4,21,3,2,0,-4.690000000000001,0.6902558519324986,11.412,2.3359375,172,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,16,1,0,497,491,72,59.72,15,2,0,63.83,0,2022,4,21,3,2,0,-4.109999999999999,0.9211784667592164,50.762,6.808219178082192,425,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,17,3,0,406,80,53,72.29,15,2,1,68.82,2,2022,4,21,3,2,0,3.470000000000013,1.035376682898883,61.4465,7.518518518518518,353,15,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,18,2,2,405,289,95,73.62,10,0,1,76.76,0,2022,4,21,3,2,0,-3.1400000000000006,0.9467592592592593,66.25800000000001,4.21875,310,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
0,19,1,2,324,171,105,97.67,0,2,0,94.62,2,2022,4,21,3,2,0,3.049999999999997,1.0214390294917381,97.67,3.056603773584906,219,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,0,2,0,254,13,133,77.44,20,1,0,80.98,0,2022,4,21,3,2,0,-3.5400000000000063,0.9446206391802878,61.952,1.8955223880597014,121,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,1,2,1,423,199,52,99.78,20,3,0,96.55,2,2022,4,21,3,2,0,3.230000000000004,1.022860071758073,79.82400000000001,7.981132075471698,371,0,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,2,1,2,344,24,41,63.79,20,3,1,60.64,2,2022,4,21,3,2,0,3.1499999999999986,1.0348799480856585,51.032000000000004,8.19047619047619,303,20,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,3,0,1,387,54,176,12.96,5,3,0,9.75,3,2022,4,21,3,2,0,3.210000000000001,1.2055813953488372,12.312,2.1864406779661016,211,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,4,4,1,447,419,118,74.31,0,0,1,70.92,1,2022,4,21,3,2,0,3.3900000000000006,1.0332313681868743,74.31,3.7563025210084033,329,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,5,1,2,60,40,81,30.53,0,3,0,35.28,1,2022,4,21,3,2,0,-4.75,0.8415104740904079,30.53,0.7317073170731707,-21,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,6,0,1,131,65,193,50.58,20,0,1,46.61,3,2022,4,21,3,2,0,3.969999999999999,1.0623818525519848,40.464,0.6752577319587629,-62,20,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,7,2,3,323,34,198,41.28,15,1,1,40.15,3,2022,4,21,3,2,0,1.1300000000000026,1.0031591737545567,35.088,1.6231155778894473,125,15,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,8,0,2,362,112,134,71.49,5,0,1,74.8,1,2022,4,21,3,2,0,-3.3100000000000023,0.9431398416886543,67.9155,2.6814814814814816,228,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,9,2,0,146,74,87,28.57,5,3,0,28.56,1,2022,4,21,3,2,0,0.010000000000001563,0.9665087956698242,27.1415,1.6590909090909092,59,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,10,0,0,387,274,20,65.21,0,0,0,62.08,2,2022,4,21,3,2,0,3.1299999999999955,1.0337666455294863,65.21,18.428571428571427,367,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,11,3,3,335,138,65,91.02,5,3,1,93.02,0,2022,4,21,3,2,0,-2.0,0.9680918953414167,86.469,5.075757575757576,270,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,12,2,2,58,20,136,37.4,10,2,1,42.2,0,2022,4,21,3,2,0,-4.800000000000004,0.8657407407407407,33.66,0.4233576642335766,-78,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,13,1,1,176,7,163,76.1,15,2,0,78.41,1,2022,4,21,3,2,0,-2.3100000000000023,0.9583175922427906,64.68499999999999,1.0731707317073171,13,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,14,4,3,255,18,145,95.94,0,0,0,99.25,0,2022,4,21,3,2,0,-3.3100000000000023,0.9570074812967581,95.94,1.7465753424657535,110,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,15,3,2,83,26,103,32.62,5,3,1,33.55,0,2022,4,21,3,2,0,-0.9299999999999997,0.9441389290882779,30.988999999999997,0.7980769230769231,-20,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,16,1,2,222,127,98,14.13,0,2,0,11.11,0,2022,4,21,3,2,0,3.0200000000000014,1.166804293971924,14.13,2.242424242424242,124,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,17,1,0,337,311,155,65.38,10,3,1,70.1,1,2022,4,21,3,2,0,-4.719999999999999,0.919549929676512,58.842,2.16025641025641,182,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,18,0,3,159,112,157,99.17,10,2,0,99.35,1,2022,4,21,3,2,0,-0.1799999999999926,0.9882411559541605,89.253,1.0063291139240507,2,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,19,1,3,161,152,70,42.24,5,0,0,46.6,2,2022,4,21,3,2,0,-4.359999999999999,0.8873949579831933,40.128,2.267605633802817,91,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,0,0,1,83,23,165,82.63,5,1,0,81.44,0,2022,4,21,3,2,0,1.1899999999999977,1.002304706453178,78.49849999999999,0.5,-82,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,1,1,2,126,122,93,38.66,5,1,0,42.31,2,2022,4,21,3,2,0,-3.6500000000000057,0.8926344954975755,36.727,1.3404255319148937,33,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,2,4,1,235,181,69,13.84,0,0,0,12.66,2,2022,4,21,3,2,0,1.1799999999999997,1.0131771595900438,13.84,3.357142857142857,166,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,3,1,1,466,46,79,57.12,10,2,1,61.98,1,2022,4,21,3,2,0,-4.859999999999999,0.906954588758336,51.408,5.825,387,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,4,4,0,211,43,30,49.58,10,0,0,52.95,1,2022,4,21,3,2,0,-3.3700000000000045,0.9189990732159407,44.622,6.806451612903226,181,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,5,1,2,416,102,136,42.72,20,3,0,43.75,1,2022,4,21,3,2,0,-1.0300000000000011,0.9546368715083798,34.176,3.0364963503649633,280,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,6,2,1,362,72,169,88.05,20,1,1,86.53,1,2022,4,21,3,2,0,1.519999999999996,1.0059408202901863,70.44,2.1294117647058823,193,20,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,7,1,3,352,14,83,55.26,5,2,1,57.98,2,2022,4,21,3,2,0,-2.719999999999999,0.9369277721261444,52.49699999999999,4.190476190476191,269,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,8,4,0,412,198,142,50.16,15,2,0,54.82,3,2022,4,21,3,2,0,-4.660000000000004,0.8986026513794338,42.635999999999996,2.8811188811188813,270,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,9,3,1,109,71,116,39.88,15,0,0,38.26,1,2022,4,21,3,2,0,1.6200000000000045,1.0157921548650026,33.898,0.9316239316239316,-7,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,10,1,2,239,41,158,41.47,20,1,1,44.94,0,2022,4,21,3,2,0,-3.469999999999999,0.9026991728341315,33.176,1.5031446540880504,81,20,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,11,4,1,360,268,32,48.59,0,3,1,50.36,3,2022,4,21,3,2,0,-1.769999999999996,0.9460669781931464,48.59,10.909090909090908,328,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,12,4,1,477,311,137,81.88,20,3,0,78.23,1,2022,4,21,3,2,0,3.6499999999999915,1.0334469266691908,65.504,3.4565217391304346,340,0,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,13,2,3,463,384,167,17.04,10,3,1,16.87,0,2022,4,21,3,2,0,0.16999999999999815,0.953553441522104,15.336,2.755952380952381,296,10,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,14,3,3,191,109,139,26.77,5,1,0,23.96,1,2022,4,21,3,2,0,2.8099999999999987,1.0725160256410255,25.4315,1.3642857142857143,52,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,15,3,2,97,50,184,37.41,5,2,1,37.48,3,2022,4,21,3,2,0,-0.07000000000000028,0.9721933471933472,35.5395,0.5243243243243243,-87,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,16,2,2,387,23,150,91.4,15,1,0,90.42,2,2022,4,21,3,2,0,0.980000000000004,0.9997812294902647,77.69,2.562913907284768,237,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,17,3,0,295,110,181,57.43,10,1,1,61.37,2,2022,4,21,3,2,0,-3.9399999999999977,0.9207952541285875,51.687,1.620879120879121,114,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,18,1,3,487,407,130,32.54,10,1,0,35.59,1,2022,4,21,3,2,0,-3.0500000000000043,0.8893140202241049,29.286,3.717557251908397,357,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,19,0,1,460,422,115,32.31,0,0,1,28.12,2,2022,4,21,3,2,0,4.190000000000001,1.1095467032967032,32.31,3.9655172413793105,345,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,0,2,1,273,240,109,34.04,20,3,0,31.41,0,2022,4,21,3,2,0,2.629999999999999,1.0502931194075904,27.232,2.481818181818182,164,0,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,1,2,1,117,31,64,37.8,15,2,0,40.06,0,2022,4,21,3,2,0,-2.260000000000005,0.9206039941548951,32.129999999999995,1.8,53,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,2,1,3,382,347,143,47.87,5,3,1,49.14,1,2022,4,21,3,2,0,-1.2700000000000031,0.954726765057838,45.476499999999994,2.6527777777777777,239,5,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,3,4,2,82,13,88,55.68,20,2,0,51.7,2,2022,4,21,3,2,0,3.979999999999997,1.0565464895635672,44.544000000000004,0.9213483146067416,-6,0,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,4,4,1,286,28,74,73.99,10,2,0,76.39,2,2022,4,21,3,2,0,-2.4000000000000057,0.9560666752810439,66.591,3.8133333333333335,212,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,5,1,1,106,26,132,38.9,20,1,1,38.43,2,2022,4,21,3,2,0,0.46999999999999886,0.986558458026883,31.12,0.7969924812030075,-26,20,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,6,4,1,297,213,115,18.3,15,3,1,13.82,2,2022,4,21,3,2,0,4.48,1.2348178137651822,15.555,2.560344827586207,182,15,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,7,1,1,65,45,177,84.27,0,2,0,80.74,0,2022,4,21,3,2,0,3.530000000000001,1.0309517983851235,84.27,0.3651685393258427,-112,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,8,0,2,108,56,109,90.2,0,3,0,90.09,1,2022,4,21,3,2,0,0.10999999999999943,0.9902294434076189,90.2,0.9818181818181818,-1,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,9,0,1,372,100,20,55.46,0,2,1,58.07,2,2022,4,21,3,2,0,-2.6099999999999994,0.9388860673776875,55.46,17.714285714285715,352,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,10,1,2,189,7,197,87.23,10,2,1,91.55,2,2022,4,21,3,2,0,-4.319999999999993,0.9425175580767153,78.507,0.9545454545454546,-8,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,11,3,1,419,244,131,28.28,20,2,1,23.42,1,2022,4,21,3,2,0,4.859999999999999,1.158067158067158,22.624000000000002,3.1742424242424243,288,20,1,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,12,3,2,370,362,74,28.59,0,1,0,27.34,1,2022,4,21,3,2,0,1.25,1.0088214537755822,28.59,4.933333333333334,296,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,13,3,0,495,73,65,21.9,0,2,1,22.88,2,2022,4,21,3,2,0,-0.9800000000000004,0.9170854271356784,21.9,7.5,430,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,14,0,2,234,61,56,70.54,10,0,0,73.14,3,2022,4,21,3,2,0,-2.5999999999999943,0.9514432155381711,63.486000000000004,4.105263157894737,178,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,15,4,2,77,25,48,81.34,10,1,1,83.34,1,2022,4,21,3,2,0,-2.0,0.9644296893526203,73.206,1.5714285714285714,29,10,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,16,3,3,133,68,189,13.97,0,2,0,12.45,0,2022,4,21,3,2,0,1.5200000000000014,1.038661710037175,13.97,0.7,-56,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,17,1,0,402,309,67,58.14,0,3,1,55.73,1,2022,4,21,3,2,0,2.4100000000000037,1.0248545742993127,58.14,5.911764705882353,335,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,18,3,1,485,328,33,96.86,0,2,0,93.93,1,2022,4,21,3,2,0,2.9299999999999926,1.0203307700410829,96.86,14.264705882352942,452,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
3,19,2,2,186,4,152,52.32,5,2,0,51.45,1,2022,4,21,3,2,0,0.8699999999999974,0.9975214489990467,49.704,1.2156862745098038,34,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
4,0,3,0,113,0,169,52.11,20,0,1,57.01,0,2022,4,21,3,2,0,-4.899999999999999,0.8982933976900535,41.688,0.6647058823529411,-56,20,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
4,1,3,0,119,70,168,19.67,15,0,1,21.36,0,2022,4,21,3,2,0,-1.6899999999999977,0.8796958855098391,16.7195,0.7041420118343196,-49,15,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
4,2,4,0,83,43,135,16.73,15,1,0,17.87,2,2022,4,21,3,2,0,-1.1400000000000006,0.8865924748277689,14.2205,0.6102941176470589,-52,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
4,3,4,2,93,26,172,92.78,5,1,1,92.55,3,2022,4,21,3,2,0,0.23000000000000398,0.9917691074291823,88.14099999999999,0.5375722543352601,-79,5,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
4,4,2,3,224,211,172,30.37,10,2,0,26.93,3,2022,4,21,3,2,0,3.4400000000000013,1.0873612602935911,27.333000000000002,1.2947976878612717,52,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
